Step	Value
2967	0.034862112
2972	0.006663464
2974	0.015166141
2975	0.004132744
2978	0.012412119
2979	0.01055453
2988	0.013218655
2994	0.068832785
2998	0.081898093
2999	0.013501308
