Step	Value
1336	0.16964595
1337	0.143197477
1343	0.106766485
1349	0.065943472
1355	0.027006976
1359	0.064799108
1361	0.160384983
1366	0.080557853
1370	0.086688943
1377	0.107636683
1379	0.071655124
1382	0.155751973
1384	0.114695109
1385	0.123391353
1388	0.068319418
1389	0.106568374
1391	0.110039331
1392	0.078070529
1395	0.119624712
1412	0.055341769
1413	0.071896292
1414	0.128067449
1415	0.08498811
1419	0.108584017
1422	0.038999777
1426	0.125245765
1427	0.099383205
1428	0.416514963
1432	0.16813457
1433	0.150926948
1434	0.068105198
1436	0.066873968
1438	0.112151615
1440	0.057088941
1442	0.159705386
1450	0.137892947
1455	0.069468744
1456	0.13555254
1465	0.120311946
1466	0.175777256
1477	0.09516871
1482	0.052894648
1485	0.098798074
1486	0.104566552
1489	0.057091225
1491	0.073572718
1492	0.097623251
1500	0.124410182
1501	0.137950554
1502	0.035325479
1503	0.07774733
1506	0.048396852
1508	0.093787335
1509	0.096437372
1510	0.103699774
1518	0.172352478
1523	0.088445343
1524	0.142788246
1527	0.089624025
1534	0.058562536
1536	0.048069146
1546	0.095243841
1551	0.094632268
1552	0.133235633
1554	0.05578192
1555	0.063428931
1561	0.027140781
1562	0.027046964
1568	0.156633943
1569	0.161065713
1578	0.189182475
1582	0.071523972
1584	0.078290097
1588	0.145230368
1597	0.135179818
1599	0.190266371
1602	0.076513022
1604	0.092012845
1605	0.085426748
1610	0.076546215
1613	0.138110265
1618	0.077742033
1620	0.078539595
1624	0.225667045
1626	0.156269386
1627	0.10022185
1628	0.167585805
1630	0.19947201
1632	0.116869867
1637	0.040182263
1640	0.072050244
1642	0.072517782
1645	0.097134896
1648	0.092181236
1652	0.10250292
1655	0.078643568
1659	0.120227672
1660	0.1774652
1661	0.127407715
1668	0.176795304
1670	0.269008189
1672	0.156134456
1675	0.110582806
1676	0.076123364
1682	0.065551199
1683	0.041906964
1687	0.09303049
1691	0.084045269
1694	0.091285914
1695	0.15814735
1696	0.082742251
1697	0.113808595
1699	0.053990006
1702	0.043562409
1709	0.107636638
1710	0.104204439
1715	0.093400747
1717	0.145491615
1718	0.187058017
1719	0.155634537
1728	0.117656052
1732	0.111837246
1733	0.113845028
1734	0.184418246
1735	0.178310439
1737	0.266813606
1742	0.079376303
1743	0.119301021
1745	0.149197027
1746	0.147137851
1747	0.183717087
1750	0.068541825
1752	0.090669625
1753	0.12079367
1754	0.129951835
1763	0.046940308
1766	0.569323897
1775	0.059143048
1781	0.268159002
1782	0.162613049
1788	0.103289865
1789	0.129907116
1790	0.104982667
1792	0.105902165
1798	0.118955582
1804	0.138857648
1805	0.06060566
1813	0.211238578
1814	0.220243648
1817	0.032341916
1820	0.016426889
1824	0.104793765
1826	0.070182562
1830	0.107198142
1836	0.082362451
1840	0.092943788
1841	0.084846675
1844	0.077398509
1846	0.212749735
1849	0.059625443
1853	0.117013447
1855	0.144182131
1857	0.195746303
1858	0.181719184
1859	0.128388986
1866	0.080174424
1868	0.085198231
1869	0.111282893
1875	0.060722839
1876	0.068516664
1877	0.037600052
1879	0.045926403
1881	0.078841232
1893	0.026599839
1902	0.147331879
1906	0.054622781
1911	0.088494308
1912	0.087845802
1917	0.250508159
1918	0.366694361
1919	0.15638788
1923	0.089933179
1924	0.159578621
1930	0.064732663
1934	0.333990335
1935	0.183136031
1936	0.093275368
1938	0.026354985
1939	0.04402433
1944	0.623991191
1947	0.137007058
1949	0.184971988
1952	0.107373796
1955	0.053815886
1958	0.042216729
1960	0.032334432
1966	0.166311532
1967	0.171219662
1969	0.125225902
1971	0.050476234
1980	0.056616325
1981	0.020395814
1982	0.047334153
1983	0.082949877
1997	0.036629949
2001	0.11155089
2005	0.037409905
2006	0.053632099
2009	0.189273998
2010	0.148376867
2013	0.076411568
2015	0.091549926
2017	0.052133352
2022	0.223017037
2025	0.102495156
2027	0.152528837
2028	0.14830704
2030	0.123515703
2033	0.07551311
2036	0.085161053
2038	0.077412978
2041	0.069510698
2044	0.06570226
2045	0.060880322
2048	0.079134844
2051	0.109584622
2059	0.073945843
2060	0.074938677
2062	0.181825444
2067	0.082316667
2072	0.057948496
2073	0.07044328
2074	0.248906896
2076	0.165341809
2077	0.315242738
2079	0.135185644
2081	0.058813479
2084	0.056125659
2085	0.062845439
2089	0.042186648
2094	0.119044185
2096	0.220007673
2102	0.142071828
2103	0.119587578
2104	0.097215168
2105	0.073182173
2106	0.022043431
2109	0.119387388
2111	0.165317968
2114	0.089337729
2115	0.044251498
2118	0.102433622
2120	0.107915677
2122	0.118092716
2123	0.094230592
2124	0.042094275
2128	0.09061233
2132	0.092219137
2133	0.123433553
2134	0.10038083
2138	0.143419042
2139	0.16315037
2141	0.077869564
2142	0.18591769
2144	0.054613959
2145	0.080875807
2146	0.050818603
2148	0.055949826
2149	0.116944909
2151	0.118685685
2154	0.065795824
2156	0.234597921
2157	0.133938208
2163	0.103724442
2164	0.141997382
2165	0.065405078
2169	0.192876026
2171	0.148882002
2173	0.081815414
2177	0.264440298
2184	0.062539764
2187	0.045022693
2189	0.198741853
2191	0.127734795
2192	0.080015823
2196	0.039290104
2198	0.141161755
2199	0.13909483
2200	0.063765757
2203	0.099467523
2204	0.109919339
2207	0.069885537
2208	0.18749015
2211	0.092835754
2214	0.045510661
2218	0.075924888
2224	0.191488251
2225	0.150493875
2228	0.107853539
2229	0.067078196
2231	0.055799324
2233	0.084810674
2234	0.128053531
2236	0.167167082
2237	0.150721624
2239	0.06135948
2240	0.068243571
2241	0.119520374
2242	0.138869956
2244	0.123970598
2246	0.064313509
2247	0.089383818
2251	0.062005609
2252	0.07012666
2254	0.097757258
2257	0.138939425
2259	0.314688474
2262	0.140773937
2274	0.061746877
2278	0.073980011
2281	0.067019835
2286	0.021576332
2288	0.025879957
2291	0.047194157
2297	0.043053359
2298	0.042709649
2300	0.034899075
2303	0.0383127
2306	0.08142259
2307	0.069621302
2308	0.107591219
2317	0.068722479
2318	0.064087771
2319	0.062848754
2320	0.056201473
2322	0.045367133
2324	0.074455447
2327	0.062081736
2332	0.0608055
2334	0.04616471
2335	0.050483253
2336	0.057565767
2337	0.026376473
2345	0.137116149
2354	0.050036252
2359	0.09936583
2367	0.030020982
2368	0.052930906
2371	0.133107439
2375	0.058654618
2378	0.0148561
2382	0.023591811
2385	0.055084985
2388	0.073944248
2389	0.041093722
2390	0.070926502
2392	0.108034641
2400	0.088613272
2402	0.111998014
2404	0.138637647
2406	0.067684792
2411	0.13530086
2416	0.122612506
2424	0.089374699
2425	0.204444632
2426	0.205967486
2430	0.053216685
2433	0.086273365
2436	0.165794984
2444	0.230037689
2446	0.21001029
2450	0.037739996
2451	0.037527073
2452	0.031743836
2453	0.071770467
2455	0.053266406
2457	0.062785439
2460	0.029637756
2463	0.048586637
2464	0.035364285
2466	0.04676738
2468	0.105256021
2475	0.193554148
2479	0.059099194
2481	0.065008231
2483	0.118079491
2485	0.036185462
2486	0.02578119
2488	0.045644194
2491	0.06703008
2493	0.109913684
